Date,Open,High,Low,Close,Adj Close,Volume
2018-02-12,59.169998,60.439999,58.430000,59.259998,58.322491,2022900
2018-02-13,58.779999,59.759998,58.500000,59.599998,58.657116,1575100
2018-02-14,59.500000,61.650002,59.480000,61.330002,60.359749,1802300
2018-02-15,61.889999,64.269997,61.889999,63.880001,62.869404,2331200
2018-02-16,63.889999,64.370003,62.480000,62.639999,61.649021,1352500
2018-02-20,62.369999,63.040001,62.080002,62.150002,61.166779,1002800
2018-02-21,62.060001,62.650002,60.680000,60.700001,59.739716,1691300
2018-02-22,60.779999,62.029999,60.779999,61.310001,60.340065,939200
2018-02-23,61.400002,62.139999,60.919998,61.980000,60.999466,1228900
2018-02-26,62.049999,62.439999,61.740002,61.880001,60.901047,745000
2018-02-27,62.110001,62.299999,60.580002,61.299999,60.330219,1251100
2018-02-28,61.500000,62.320000,59.860001,59.889999,58.942532,1479900
2018-03-01,59.599998,60.090000,58.060001,58.410000,57.485943,1812800
2018-03-02,58.049999,59.750000,58.049999,59.320000,58.381550,1399400
2018-03-05,58.990002,59.869999,58.320000,59.450001,58.509487,1148300
2018-03-06,59.540001,60.110001,58.759998,59.480000,58.539017,857300
2018-03-07,58.869999,59.869999,58.869999,59.430000,58.489807,707700
2018-03-08,59.520000,60.459999,59.209999,60.020000,59.070473,652600
2018-03-09,60.040001,60.990002,60.040001,60.490002,59.879726,817300
2018-03-12,60.490002,60.830002,60.070000,60.209999,59.602551,654300
2018-03-13,60.320000,60.610001,59.500000,59.740002,59.137295,825500
2018-03-14,59.720001,60.160000,58.669998,59.299999,58.701729,1098800
2018-03-15,59.279999,59.980000,59.150002,59.259998,58.662132,902100
2018-03-16,59.419998,60.730000,59.419998,59.730000,59.127392,2885600
2018-03-19,59.709999,60.410000,59.439999,59.880001,59.275879,1626800
2018-03-20,59.660000,60.849998,59.419998,60.450001,59.840130,872000
2018-03-21,60.590000,61.389999,60.459999,60.889999,60.275692,1294000
2018-03-22,60.320000,60.880001,59.430000,59.450001,58.850220,948900
2018-03-23,59.619999,60.160000,58.750000,59.060001,58.464153,1138800
2018-03-26,59.900002,60.880001,59.430000,60.650002,60.038116,1051600
2018-03-27,60.980000,60.980000,59.209999,59.430000,58.830421,898000
2018-03-28,59.509998,60.240002,59.450001,59.810001,59.206589,760400
2018-03-29,59.820000,60.119999,59.360001,59.689999,59.087795,967000
2018-04-02,59.599998,59.599998,57.330002,58.099998,57.513836,1531000
2018-04-03,58.209999,59.189999,57.970001,58.950001,58.355263,905800
2018-04-04,58.000000,60.060001,58.000000,60.000000,59.394669,934700
2018-04-05,60.130001,60.790001,59.619999,60.160000,59.553055,894100
2018-04-06,59.810001,60.669998,59.389999,59.689999,59.087795,714300
2018-04-09,59.959999,60.740002,59.959999,60.080002,59.473866,745000
2018-04-10,60.590000,60.590000,59.889999,60.220001,59.612453,629100
2018-04-11,60.070000,60.990002,60.040001,60.279999,59.671844,639700
2018-04-12,60.490002,61.130001,60.310001,60.779999,60.166798,901800
2018-04-13,60.889999,61.099998,60.090000,60.330002,59.721344,889300
2018-04-16,60.660000,60.810001,59.970001,60.240002,59.632252,894400
2018-04-17,60.590000,61.270000,60.240002,60.560001,59.949024,726300
2018-04-18,60.599998,61.230000,60.310001,60.619999,60.008415,1122700
2018-04-19,60.730000,61.139999,60.250000,61.009998,60.394478,1096100
2018-04-20,60.919998,61.490002,60.689999,60.919998,60.305386,1365600
2018-04-23,61.110001,61.970001,61.009998,61.400002,60.780544,1274500
2018-04-24,61.660000,61.790001,60.840000,61.220001,60.602364,1049400
2018-04-25,61.230000,62.400002,61.099998,62.209999,61.582371,1768800
2018-04-26,61.889999,62.400002,60.770000,62.020000,61.394291,2813700
2018-04-27,61.580002,62.200001,60.340000,60.599998,59.988613,2222000
2018-04-30,60.880001,61.200001,60.480000,60.959999,60.344982,956800
2018-05-01,60.939999,62.520000,60.750000,62.310001,61.681366,1674000
2018-05-02,62.220001,62.380001,61.500000,62.020000,61.394291,1170700
2018-05-03,61.970001,62.299999,61.720001,61.970001,61.344795,766500
2018-05-04,61.990002,63.970001,61.959999,63.709999,63.067238,1605800
2018-05-07,64.110001,64.459999,63.660000,64.099998,63.453304,1204000
2018-05-08,63.919998,65.129997,63.580002,64.760002,64.106651,1145300
2018-05-09,64.760002,65.019997,63.930000,63.959999,63.314716,1127200
2018-05-10,64.180000,64.480003,63.980000,64.059998,63.413704,825400
2018-05-11,64.250000,65.540001,64.250000,65.150002,64.492714,1190300
2018-05-14,65.309998,65.500000,64.849998,65.099998,64.443222,1291800
2018-05-15,64.790001,65.360001,64.559998,64.959999,64.304626,618200
2018-05-16,64.970001,65.669998,64.970001,65.510002,64.849083,796400
2018-05-17,65.650002,66.139999,65.400002,65.830002,65.165855,576300
2018-05-18,65.910004,66.160004,65.379997,65.910004,65.245049,661900
2018-05-21,66.290001,66.910004,65.720001,66.089996,65.423225,789400
2018-05-22,66.279999,66.570000,65.269997,65.339996,64.680794,930200
2018-05-23,65.320000,66.080002,64.860001,66.019997,65.353928,765700
2018-05-24,66.010002,66.349998,65.769997,66.059998,65.393532,714600
2018-05-25,65.540001,65.900002,64.989998,65.160004,64.843712,1088500
2018-05-29,64.580002,64.830002,63.169998,63.770000,63.460461,1781700
2018-05-30,63.849998,64.519997,63.849998,64.180000,63.868469,1281000
2018-05-31,64.239998,64.529999,63.900002,64.029999,63.719196,869600
2018-06-01,64.250000,64.959999,63.759998,63.779999,63.470409,1293100
2018-06-04,64.110001,64.730003,63.919998,64.449997,64.137154,938600
2018-06-05,64.269997,65.610001,63.950001,65.120003,64.803909,868700
2018-06-06,65.309998,66.449997,65.150002,66.150002,65.828911,1074500
2018-06-07,66.419998,67.419998,66.410004,67.019997,66.694679,1062900
2018-06-08,67.120003,67.680000,66.870003,67.379997,67.052933,832600
2018-06-11,67.250000,67.510002,66.940002,67.080002,66.754395,706500
2018-06-12,67.250000,68.169998,67.239998,67.940002,67.610222,830400
2018-06-13,67.860001,68.489998,67.709999,67.970001,67.640076,761400
2018-06-14,68.349998,68.720001,68.040001,68.470001,68.137650,826200
2018-06-15,68.220001,68.809998,68.050003,68.529999,68.197350,1075300
2018-06-18,68.220001,69.290001,68.059998,68.989998,68.655121,927900
2018-06-19,68.760002,69.610001,68.540001,68.839996,68.505844,690800
2018-06-20,68.900002,69.389999,68.330002,69.150002,68.814346,699700
2018-06-21,69.330002,70.550003,68.709999,69.330002,68.993469,1971800
2018-06-22,69.540001,70.199997,69.349998,69.760002,69.421387,1939700
2018-06-25,69.540001,70.199997,68.970001,69.209999,68.874054,1235700
2018-06-26,69.330002,69.489998,68.750000,68.930000,68.595413,847800
2018-06-27,69.010002,69.739998,68.889999,69.160004,68.824303,1143900
2018-06-28,69.080002,69.540001,68.620003,69.139999,68.804390,1068400
2018-06-29,69.379997,69.860001,69.040001,69.070000,68.734734,854700
2018-07-02,68.830002,69.129997,68.360001,68.769997,68.436188,1073400
2018-07-03,68.860001,69.320000,68.489998,68.559998,68.227203,281600
2018-07-05,68.849998,69.180000,68.500000,69.000000,68.665070,652900
2018-07-06,68.870003,70.400002,68.870003,70.169998,69.829391,861100
2018-07-09,71.000000,71.089996,70.370003,70.550003,70.207550,883800
2018-07-10,70.750000,71.279999,70.570000,70.989998,70.645409,1139700
2018-07-11,71.000000,71.430000,70.120003,71.290001,70.943954,1092200
2018-07-12,71.389999,71.500000,70.459999,70.599998,70.257301,905400
2018-07-13,70.800003,71.849998,70.629997,71.430000,71.083275,744600
2018-07-16,71.690002,71.889999,71.260002,71.669998,71.322113,585200
2018-07-17,71.599998,72.370003,71.589996,72.169998,71.819687,683200
2018-07-18,72.160004,72.949997,71.599998,72.050003,71.700272,1373100
2018-07-19,72.029999,72.980003,71.580002,72.250000,71.899300,1390700
2018-07-20,72.300003,73.309998,72.169998,73.000000,72.645653,1133500
2018-07-23,73.070000,73.489998,72.250000,72.449997,72.098320,982300
2018-07-24,72.639999,72.639999,70.660004,71.160004,70.814590,2068800
2018-07-25,71.000000,71.500000,70.820000,70.900002,70.555855,1105000
2018-07-26,71.989998,72.349998,69.680000,71.190002,70.844444,1638800
2018-07-27,70.529999,71.660004,69.449997,69.580002,69.242256,1209900
2018-07-30,69.430000,69.680000,68.550003,68.879997,68.545654,875800
2018-07-31,68.879997,69.820000,68.769997,69.629997,69.292015,1019500
2018-08-01,69.419998,69.860001,68.800003,69.680000,69.341774,608800
2018-08-02,69.339996,70.769997,69.339996,70.589996,70.247353,1041200
2018-08-03,70.540001,70.849998,70.019997,70.510002,70.167747,708700
2018-08-06,70.250000,71.019997,70.230003,70.449997,70.108032,841000
2018-08-07,70.540001,71.029999,70.540001,70.809998,70.466286,651600
2018-08-08,70.849998,71.470001,70.540001,71.330002,70.983765,919300
2018-08-09,71.400002,72.180000,71.230003,71.639999,71.292259,692200
2018-08-10,71.519997,71.980003,71.250000,71.529999,71.182793,879500
2018-08-13,71.540001,71.540001,70.040001,70.510002,70.167747,664900
2018-08-14,70.769997,72.330002,70.440002,72.230003,71.879395,513300
2018-08-15,71.860001,72.500000,71.160004,72.150002,71.799782,377500
2018-08-16,72.550003,72.830002,72.160004,72.360001,72.008766,372300
2018-08-17,72.370003,72.529999,72.040001,72.300003,71.949059,465600
2018-08-20,72.599998,72.709999,72.230003,72.540001,72.187889,388100
2018-08-21,72.529999,72.949997,71.610001,71.690002,71.342018,632600
2018-08-22,71.430000,71.940002,71.430000,71.750000,71.401726,267700
2018-08-23,71.680000,71.809998,71.459999,71.589996,71.242500,280100
2018-08-24,71.360001,71.889999,71.199997,71.430000,71.430000,293300
2018-08-27,71.680000,71.949997,71.199997,71.400002,71.400002,309700
2018-08-28,71.570000,72.190002,71.410004,72.050003,72.050003,522600
2018-08-29,72.239998,72.419998,71.769997,71.800003,71.800003,513300
2018-08-30,71.800003,71.959999,71.220001,71.720001,71.720001,364600
2018-08-31,71.720001,73.000000,71.580002,72.889999,72.889999,484100
2018-09-04,73.080002,76.120003,73.080002,76.059998,76.059998,2656500
2018-09-05,76.139999,76.699997,75.050003,75.519997,75.519997,834800
2018-09-06,75.599998,76.029999,75.370003,75.769997,75.769997,708300
2018-09-07,75.809998,76.639999,75.690002,76.519997,76.519997,688300
2018-09-10,76.599998,76.949997,76.209999,76.309998,76.309998,556500
2018-09-11,76.190002,77.129997,75.779999,75.830002,75.830002,757100
2018-09-12,75.940002,76.449997,75.209999,76.199997,76.199997,560200
2018-09-13,76.559998,76.750000,75.900002,76.019997,76.019997,424900
2018-09-14,75.470001,75.760002,74.199997,74.269997,74.269997,845400
2018-09-17,74.129997,74.279999,73.129997,73.139999,73.139999,840800
2018-09-18,73.120003,73.919998,73.019997,73.849998,73.849998,523400
2018-09-19,73.790001,74.349998,73.720001,74.029999,74.029999,427600
2018-09-20,74.449997,75.099998,73.480003,74.129997,74.129997,460900
2018-09-21,74.320000,74.580002,73.180000,73.300003,73.300003,852900
2018-09-24,73.129997,73.239998,72.250000,72.820000,72.820000,1082500
2018-09-25,73.360001,74.080002,72.989998,73.790001,73.790001,864300
2018-09-26,74.480003,76.199997,73.720001,73.980003,73.980003,1198200
2018-09-27,74.459999,74.910004,73.589996,73.889999,73.889999,836000
2018-09-28,73.809998,74.519997,73.510002,73.720001,73.720001,731300
2018-10-01,73.800003,73.879997,72.639999,72.760002,72.760002,576700
2018-10-02,72.680000,72.699997,71.239998,71.680000,71.680000,1042700
2018-10-03,71.919998,72.239998,70.900002,71.059998,71.059998,728600
2018-10-04,71.879997,72.129997,71.089996,71.480003,71.480003,469300
2018-10-05,71.500000,71.980003,70.910004,71.330002,71.330002,506600
2018-10-08,71.720001,72.839996,71.110001,71.529999,71.529999,599800
2018-10-09,71.750000,74.870003,71.260002,73.400002,73.400002,988200
2018-10-10,73.419998,73.790001,71.989998,72.040001,72.040001,810200
2018-10-11,71.570000,72.089996,70.769997,70.949997,70.949997,1098700
2018-10-12,71.760002,72.750000,71.099998,72.000000,72.000000,661700
2018-10-15,72.139999,73.720001,72.139999,73.160004,73.160004,579000
2018-10-16,73.209999,74.250000,72.750000,74.190002,74.190002,615900
2018-10-17,74.190002,74.870003,73.000000,74.410004,74.410004,804400
2018-10-18,74.220001,74.839996,73.330002,73.589996,73.589996,721200
2018-10-19,73.919998,74.339996,72.290001,72.599998,72.599998,716000
2018-10-22,73.089996,73.470001,72.120003,72.480003,72.480003,582000
2018-10-23,71.959999,72.730003,70.980003,72.559998,72.559998,1448800
2018-10-24,72.720001,72.970001,69.230003,70.339996,70.339996,1468700
2018-10-25,69.699997,74.279999,69.699997,73.699997,73.699997,1591500
2018-10-26,73.139999,73.230003,71.059998,72.739998,72.739998,1134100
2018-10-29,73.620003,73.919998,70.059998,70.839996,70.839996,1144400
2018-10-30,71.099998,73.470001,70.680000,73.320000,73.320000,1082800
2018-10-31,73.769997,74.040001,72.510002,72.559998,72.559998,674900
2018-11-01,73.059998,73.059998,71.489998,71.720001,71.720001,887100
2018-11-02,71.900002,72.519997,71.360001,72.110001,72.110001,887900
